"id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","weight_kg","weight_class"
"2275-P",40,841.918147874065,"KIDHW","Houston","Florida","UK","National Pumpkin Festival","1343 W","1015 G",328,823,4,"Jack Be Little",381.887648040208,"heavy"
"2900-P",27,835.588806050643,"VLHPI","Houston","Florida","UK","Regional Pumpkin Festival","1601 Z","1718 R",346,949,-13,"Atlantic Giant",379.016706881982,"heavy"
"2651-P",67,836.003466662019,"PJLUO","Paris","California","USA","National Pumpkin Festival","1791 W","1086 F",342,883,-7,"Jack Be Little",379.204793771441,"heavy"
"2822-P",78,828.287043889984,"XXGGP","Paris","New York","UK","Regional Pumpkin Festival","1626 V","1740 G",327,810,7,"Howden",375.704683278352,"heavy"
"2494-P",96,821.594193167426,"GVTLU","Nottingham","Florida","UK","National Pumpkin Festival","1627 S","1274 L",327,830,-5,"Howden",372.66885725705,"heavy"
"2347-P",71,807.464824140072,"WOMUR","Los Angeles","Texas","USA","National Pumpkin Festival","1465 B","1439 A",331,832,1,"Cinderella",366.259883273328,"heavy"
"2515-P",78,816.346023240127,"NFXAL","Houston","New York","Mexico","Local Pumpkin Festival","1687 Z","1592 J",340,871,-8,"Cinderella",370.288327421564,"heavy"
"2648-P",53,818.021262305789,"QXLTI","Los Angeles","California","USA","Regional Pumpkin Festival","1427 O","1066 H",319,773,6,"Atlantic Giant",371.048203079674,"heavy"
"2135-P",76,812.632659640908,"OLTRD","Chicago","California","USA","Regional Pumpkin Festival","1089 S","1530 I",333,886,-3,"Jack Be Little",368.603974025923,"heavy"
"2379-P",65,814.644680945203,"ORAGP","Chicago","California","USA","Regional Pumpkin Festival","1739 S","1792 V",313,700,16,"Howden",369.516611537828,"heavy"
"2483-P",83,800.223933830857,"HSDNO","New York","New York","Mexico","Local Pumpkin Festival","1934 R","1519 U",316,759,10,"Cinderella",362.975470677062,"heavy"
"2458-P",67,801.276667023078,"WOWXQ","Paris","Texas","Mexico","National Pumpkin Festival","1657 R","1732 E",307,688,19,"Howden",363.452982420699,"heavy"
"2510-P",67,802.073405270465,"PYHFY","Chicago","New York","USA","Regional Pumpkin Festival","1070 I","1295 H",2,5,5,"Howden",363.814376810601,"heavy"
"2522-P",64,810.626325987279,"RXBTG","Nottingham","Texas","Mexico","Local Pumpkin Festival","1668 V","1127 Y",349,937,-10,"Jack Be Little",367.693916388963,"heavy"
"2188-P",48,789.042788121849,"CFFDI","Los Angeles","Texas","UK","Local Pumpkin Festival","1544 M","1195 R",328,840,-4,"Atlantic Giant",357.903788295598,"heavy"
"2527-P",68,789.608850987628,"PVLNW","Houston","California","USA","National Pumpkin Festival","1530 I","1393 N",336,838,-8,"Cinderella",358.160550092455,"heavy"
"2975-P",1,800.84365285933,"OCJSX","Chicago","Florida","UK","Regional Pumpkin Festival","1956 L","1382 C",302,626,31,"Cinderella",363.256570499921,"heavy"
"2145-P",89,798.673894679174,"WEVCC","Paris","Texas","USA","National Pumpkin Festival","1669 V","1263 R",334,834,-10,"Cinderella",362.272384744657,"heavy"
"2570-P",20,780.898105995357,"HQIDF","Nottingham","Texas","Mexico","National Pumpkin Festival","1692 N","1530 O",333,833,-1,"Howden",354.209422626945,"heavy"
"2969-P",86,793.24057380762,"PURJD","Paris","Texas","USA","Regional Pumpkin Festival","1389 L","1500 S",327,765,-2,"Howden",359.807871853558,"heavy"
"2437-P",40,782.433051571064,"QMGRR","Nottingham","New York","USA","Local Pumpkin Festival","1067 I","1368 I",324,751,9,"Jack Be Little",354.905662228451,"heavy"
"2756-P",45,785.741667028517,"ZJHNA","Paris","New York","UK","National Pumpkin Festival","1923 A","1462 V",1,-3,1,"Howden",356.406424955216,"heavy"
"2087-P",99,778.907548714243,"BARZQ","Chicago","Florida","Mexico","Regional Pumpkin Festival","1368 Y","1420 R",328,847,-6,"Atlantic Giant",353.306521032184,"heavy"
"2165-P",48,776.74722195603,"WACYW","Nottingham","California","USA","Regional Pumpkin Festival","1217 W","1043 Z",239,316,155,"Howden",352.326613297951,"heavy"
"2787-P",31,789.72834608797,"BYWNR","Houston","California","Mexico","Local Pumpkin Festival","1373 J","1296 U",307,696,16,"Howden",358.214752158222,"heavy"
"2583-P",78,772.249110039324,"IECNT","Los Angeles","New York","UK","National Pumpkin Festival","1113 G","1527 A",321,754,-2,"Howden",350.286304053128,"heavy"
"2545-P",30,785.180135578476,"SATHN","New York","Florida","USA","Local Pumpkin Festival","1387 Z","1760 O",332,819,-6,"Jack Be Little",356.151718573962,"heavy"
"2227-P",76,778.674452413619,"UCIRV","Houston","California","UK","National Pumpkin Festival","1364 Y","1095 N",3,-1,5,"Cinderella",353.200790328745,"heavy"
"2676-P",67,764.487022279017,"MBHJI","Paris","New York","USA","Local Pumpkin Festival","1480 A","1384 M",311,659,13,"Cinderella",346.765480269782,"heavy"
"2802-P",67,782.693261557259,"OHKJH","New York","California","USA","Regional Pumpkin Festival","1183 Z","1701 Y",331,809,-1,"Atlantic Giant",355.023691492787,"heavy"
"2774-P",91,772.552248312533,"KZRJQ","Houston","California","USA","National Pumpkin Festival","1277 H","1174 M",338,854,-5,"Atlantic Giant",350.42380526091,"heavy"
"2569-P",77,768.263131335378,"EERHT","Houston","New York","UK","Regional Pumpkin Festival","1158 X","1695 Q",3,2,-4,"Jack Be Little",348.478294526035,"heavy"
"2917-P",69,761.974554955959,"HVNWJ","Los Angeles","New York","Mexico","Regional Pumpkin Festival","1395 F","1419 B",306,628,21,"Howden",345.625844262169,"heavy"
"2490-P",3,772.821823840961,"TNCUW","Los Angeles","Texas","Mexico","National Pumpkin Festival","1147 Y","1977 J",332,834,-4,"Jack Be Little",350.546082663744,"heavy"
"2125-P",41,757.645122660324,"FQUHK","Houston","Texas","USA","National Pumpkin Festival","1509 H","1334 U",321,729,6,"Cinderella",343.662046806437,"heavy"
"2198-P",12,754.323004047945,"MPORR","Los Angeles","California","USA","Regional Pumpkin Festival","1758 F","1481 P",322,781,-4,"Howden",342.155159151627,"heavy"
"2063-P",35,766.143314285763,"IJHYH","Los Angeles","New York","UK","Regional Pumpkin Festival","1866 A","1658 W",332,838,-10,"Jack Be Little",347.516761686534,"heavy"
"2200-P",94,741.091466826387,"JRBJL","Paris","Texas","Mexico","Regional Pumpkin Festival","1206 I","1151 L",308,689,8,"Jack Be Little",336.153434824557,"heavy"
"2086-P",23,730.054474961944,"PFJLP","Chicago","Texas","Mexico","National Pumpkin Festival","1302 R","1893 H",329,803,-10,"Cinderella",331.147139527094,"heavy"
"2753-P",58,724.308749205433,"SRSLC","Nottingham","California","USA","Regional Pumpkin Festival","1176 Z","1881 H",332,810,-12,"Jack Be Little",328.540922163828,"heavy"
"2234-P",57,724.631373965181,"MSWUM","Nottingham","New York","USA","Local Pumpkin Festival","1412 G","1693 G",323,784,-3,"Jack Be Little",328.687262293223,"heavy"
"2063-P",54,715.892815071158,"IEQPN","Los Angeles","California","UK","National Pumpkin Festival","1216 B","1545 N",300,651,12,"Howden",324.723518654098,"heavy"
"2545-P",87,713.358134647831,"DANHF","New York","New York","USA","Local Pumpkin Festival","1876 E","1675 J",317,745,-8,"Jack Be Little",323.573806953689,"heavy"
"2802-P",54,713.989673181996,"VOVHN","Houston","California","Mexico","Local Pumpkin Festival","1857 Z","1167 J",305,654,7,"Howden",323.860268014147,"heavy"
"2983-P",84,714.422637594864,"NYDDZ","New York","California","USA","Regional Pumpkin Festival","1965 R","1188 Z",311,703,1,"Howden",324.056657368305,"heavy"
"2036-P",27,717.373157734983,"AHOYV","Houston","California","USA","Local Pumpkin Festival","1431 K","1256 O",327,843,-10,"Howden",325.394990791395,"heavy"
"2189-P",67,708.897877520882,"CUOXD","Nottingham","New York","UK","National Pumpkin Festival","1682 S","1049 J",328,779,-9,"Atlantic Giant",321.550668352666,"heavy"
"2692-P",85,712.047700418159,"KCLDC","Houston","California","USA","Local Pumpkin Festival","1380 U","1131 X",308,685,2,"Atlantic Giant",322.979403985723,"heavy"
"2315-P",77,711.835738609917,"VTGRV","Paris","Texas","Mexico","Regional Pumpkin Festival","1711 Y","1916 I",303,672,10,"Jack Be Little",322.883259726773,"heavy"
"2585-P",12,706.272863998078,"PUFAI","Houston","Florida","USA","Regional Pumpkin Festival","1412 X","1053 G",300,614,12,"Howden",320.359982247576,"heavy"
"2580-P",64,706.332512155175,"CEINX","Chicago","Texas","USA","National Pumpkin Festival","1163 Y","1610 V",311,714,-4,"Atlantic Giant",320.38703819652,"heavy"
"2230-P",92,706.738941942342,"YAOKF","Los Angeles","Texas","UK","Regional Pumpkin Festival","1502 K","1696 Y",303,620,9,"Jack Be Little",320.571391646919,"heavy"
"2889-P",3,703.841915400699,"MTDLS","Paris","Texas","UK","Local Pumpkin Festival","1160 S","1386 I",-1,-5,1,"Atlantic Giant",319.257322511942,"heavy"
"2008-P",98,701.553799196146,"GNBWG","New York","New York","USA","National Pumpkin Festival","1108 J","1819 M",325,790,-15,"Jack Be Little",318.219450459884,"heavy"
"2333-P",58,690.378439150751,"QLOJN","Paris","New York","Mexico","Local Pumpkin Festival","1220 N","1791 V",316,748,-10,"Howden",313.15039241129,"heavy"
"2949-P",73,707.024641409516,"KLYLF","New York","Florida","Mexico","National Pumpkin Festival","1144 L","1759 S",316,702,-4,"Cinderella",320.700982745343,"heavy"
"2135-P",30,689.00618259795,"IMDDX","Los Angeles","California","Mexico","Local Pumpkin Festival","1604 N","1490 N",317,719,-4,"Cinderella",312.527947309257,"heavy"
"2058-P",5,684.471485889703,"MDGNS","Los Angeles","New York","UK","National Pumpkin Festival","1163 E","1466 A",308,645,11,"Jack Be Little",310.471043482132,"heavy"
"2089-P",82,684.071581778117,"ICIRK","Los Angeles","Florida","UK","National Pumpkin Festival","1598 L","1585 I",312,667,8,"Jack Be Little",310.289650028385,"heavy"
"2275-P",64,693.551744967699,"PWUMI","Paris","Florida","UK","Regional Pumpkin Festival","1299 E","1673 B",-1,-4,-5,"Atlantic Giant",314.589779717534,"heavy"
"2130-P",38,680.561038926244,"VSGMR","Los Angeles","California","Mexico","Regional Pumpkin Festival","1262 L","1320 H",301,635,12,"Howden",308.697294576217,"heavy"
"2489-P",47,683.01490584109,"OCXVY","Houston","Texas","UK","National Pumpkin Festival","1352 H","1331 D",312,690,4,"Cinderella",309.810349885787,"heavy"
"2596-P",19,692.055618043058,"HMNWP","Houston","Texas","UK","Local Pumpkin Festival","1849 I","1913 Y",-3,-3,3,"Cinderella",313.911147959965,"heavy"
"2235-P",46,686.489433087595,"RDOPH","Nottingham","Texas","USA","Local Pumpkin Festival","1712 T","1214 L",304,634,12,"Jack Be Little",311.386368934159,"heavy"
"2775-P",25,691.356933071092,"MVKMK","Paris","New York","USA","Regional Pumpkin Festival","1834 D","1328 T",309,677,5,"Jack Be Little",313.594229787648,"heavy"
"2656-P",83,689.509759804979,"JFSDN","Chicago","Texas","UK","Regional Pumpkin Festival","1049 U","1438 X",318,761,-13,"Jack Be Little",312.756366088071,"heavy"
"2447-P",52,674.850483245216,"IIGRE","Paris","New York","USA","Regional Pumpkin Festival","1642 F","1290 Z",315,716,-8,"Howden",306.107030090843,"heavy"
"2231-P",58,675.676319855265,"OWBHH","Houston","Florida","USA","National Pumpkin Festival","1959 T","1847 R",294,591,17,"Cinderella",306.481623276028,"heavy"
"2177-P",12,670.016062718816,"AINTR","Paris","California","UK","Local Pumpkin Festival","1476 C","1431 B",305,669,2,"Howden",303.914173826696,"heavy"
"2173-P",61,677.573427067138,"FRXMP","Paris","Texas","Mexico","National Pumpkin Festival","1282 Z","1683 U",320,772,-8,"Atlantic Giant",307.342136632405,"heavy"
"2610-P",14,659.623206464946,"OAVMU","Los Angeles","California","Mexico","Local Pumpkin Festival","1459 G","1988 N",300,625,13,"Cinderella",299.200053527434,"medium"
"2452-P",7,663.517482119985,"UQYMK","Los Angeles","Florida","UK","Regional Pumpkin Festival","1796 H","1896 A",303,662,-3,"Howden",300.966467251237,"heavy"
"2152-P",73,669.430740030482,"HJDYO","New York","California","UK","Regional Pumpkin Festival","1092 B","1660 L",304,677,3,"Howden",303.64867592128,"heavy"
"2882-P",100,663.854178355262,"WZCGN","Los Angeles","New York","USA","Local Pumpkin Festival","1114 F","1037 B",309,664,-4,"Atlantic Giant",301.119190094566,"heavy"
"2577-P",79,650.269149367698,"BEHBY","Nottingham","Texas","UK","Local Pumpkin Festival","1770 J","1342 U",308,670,2,"Atlantic Giant",294.957124599578,"medium"
"2194-P",5,659.416129446961,"TGJHV","Chicago","Texas","Mexico","Regional Pumpkin Festival","1298 W","1919 H",319,710,-8,"Atlantic Giant",299.106124972074,"medium"
"2141-P",17,642.960050359741,"WJIDU","Chicago","Texas","UK","Regional Pumpkin Festival","1137 W","1527 I",304,652,2,"Atlantic Giant",291.641773057994,"medium"
"2022-P",58,649.30471181497,"CTDDD","Houston","New York","UK","Local Pumpkin Festival","1198 K","1626 E",304,681,-9,"Howden",294.519663084319,"medium"
"2998-P",3,645.937829078175,"CHFTQ","New York","New York","UK","Local Pumpkin Festival","1624 O","1003 E",303,658,-4,"Jack Be Little",292.992470764224,"medium"
"2537-P",35,638.432018190622,"UVCKH","Paris","California","UK","National Pumpkin Festival","1353 G","1239 Q",302,612,2,"Jack Be Little",289.587892214967,"medium"
"2314-P",99,644.913317824155,"BSHYC","Paris","New York","UK","Local Pumpkin Festival","1477 N","1918 N",305,636,-3,"Cinderella",292.527760276422,"medium"
"2789-P",52,637.971471986733,"PNNFX","Paris","New York","UK","Regional Pumpkin Festival","1583 X","1320 T",303,633,0,"Cinderella",289.378991970851,"medium"
"2345-P",93,636.969293730706,"XUDOY","Houston","Florida","UK","Local Pumpkin Festival","1587 T","1593 L",277,498,32,"Cinderella",288.924411560537,"medium"
"2037-P",65,636.506524202786,"DYIDU","Paris","New York","USA","Local Pumpkin Festival","1297 K","1555 D",307,651,-3,"Cinderella",288.714502833604,"medium"
"2855-P",98,639.737238412723,"CGMTE","New York","California","Mexico","National Pumpkin Festival","1935 H","1770 A",295,574,10,"Cinderella",290.179930148882,"medium"
"2417-P",35,630.255437387154,"CQOUN","Paris","Florida","Mexico","National Pumpkin Festival","1058 Y","1984 K",312,705,-4,"Cinderella",285.879057549826,"medium"
"2721-P",61,633.620923151262,"XEDDQ","Nottingham","Texas","USA","Local Pumpkin Festival","1615 U","1307 W",305,671,-5,"Atlantic Giant",287.405616213769,"medium"
"2541-P",66,626.441726885736,"AFRLR","Nottingham","California","Mexico","Local Pumpkin Festival","1252 T","1287 G",325,761,-22,"Cinderella",284.149187564994,"medium"
"2812-P",61,624.533008038439,"LPAOQ","Paris","Texas","Mexico","Regional Pumpkin Festival","1863 X","1353 M",292,604,3,"Atlantic Giant",283.283407259385,"medium"
"2831-P",68,610.159640239552,"UQHMT","Chicago","California","USA","Local Pumpkin Festival","1391 I","1687 W",2,0,-1,"Cinderella",276.763757294606,"medium"
"2439-P",78,616.355401112698,"AWZVY","Nottingham","Florida","USA","Regional Pumpkin Festival","1412 Y","1563 E",287,564,8,"Jack Be Little",279.574107153009,"medium"
"2012-P",81,608.640593432821,"MRKTG","Chicago","Texas","UK","Local Pumpkin Festival","1384 M","1005 E",284,508,18,"Cinderella",276.0747292534,"medium"
"2602-P",93,607.607386094891,"FUZEP","Houston","California","UK","Local Pumpkin Festival","1380 G","1655 R",299,589,2,"Cinderella",275.606074288286,"medium"
"2381-P",44,604.686373027973,"KFETT","Los Angeles","New York","UK","Regional Pumpkin Festival","1315 T","1613 F",294,559,8,"Cinderella",274.281125048462,"medium"
"2628-P",77,609.204155268148,"WXYMN","Houston","California","UK","National Pumpkin Festival","1163 K","1373 Z",316,703,-8,"Jack Be Little",276.330356601927,"medium"
"2522-P",41,602.919538363628,"UMAVV","Nottingham","Texas","Mexico","Regional Pumpkin Festival","1422 X","1129 J",292,600,5,"Cinderella",273.479702325664,"medium"
"2946-P",49,606.85248015523,"FVPVV","Los Angeles","Texas","UK","Regional Pumpkin Festival","1871 B","1161 J",302,633,0,"Atlantic Giant",275.263654713989,"medium"
"2585-P",15,614.19872293435,"UBVUM","Chicago","New York","Mexico","National Pumpkin Festival","1043 Q","1672 E",292,595,1,"Jack Be Little",278.595854386765,"medium"
"2835-P",61,611.078051283956,"MUZMT","New York","New York","USA","Local Pumpkin Festival","1586 R","1908 G",-5,3,-4,"Jack Be Little",277.180341536871,"medium"
"2993-P",59,609.410307522304,"QQAQY","Paris","New York","USA","National Pumpkin Festival","1649 N","1463 L",287,534,17,"Jack Be Little",276.423865691471,"medium"
"2410-P",13,591.549683723599,"LLGHT","Nottingham","Texas","UK","Regional Pumpkin Festival","1022 E","1602 H",275,506,19,"Howden",268.322423012938,"medium"
"2726-P",15,594.131846568547,"UIUMC","Chicago","California","UK","National Pumpkin Festival","1130 T","1712 N",289,551,8,"Jack Be Little",269.493672377504,"medium"
"2616-P",59,601.364411300048,"AVKFO","Los Angeles","California","Mexico","Local Pumpkin Festival","1659 D","1095 R",288,549,10,"Atlantic Giant",272.774308555244,"medium"
"2156-P",95,596.456497132592,"ECRIG","New York","California","USA","National Pumpkin Festival","1088 S","1641 S",315,689,-17,"Jack Be Little",270.548116136271,"medium"
"2787-P",72,592.90583583992,"WPSHY","Houston","Texas","UK","Local Pumpkin Festival","1679 C","1840 X",286,572,5,"Cinderella",268.93756326546,"medium"
"2010-P",59,586.718333266489,"IZHJN","Houston","New York","UK","Local Pumpkin Festival","1971 Z","1556 L",287,563,3,"Jack Be Little",266.130959308797,"medium"
"2171-P",20,582.190793577582,"CFLEI","Houston","Florida","Mexico","Regional Pumpkin Festival","1420 P","1756 U",284,556,8,"Cinderella",264.077301851036,"medium"
"2861-P",39,572.336330088787,"FWWHG","Houston","California","Mexico","Regional Pumpkin Festival","1905 V","1731 N",294,594,-5,"Cinderella",259.607392402075,"medium"
"2586-P",81,582.15580895301,"UDXEI","New York","Texas","UK","Local Pumpkin Festival","1356 T","1876 W",306,649,-8,"Jack Be Little",264.061433092263,"medium"
"2589-P",26,573.835121982917,"PQOMB","Houston","Florida","Mexico","Regional Pumpkin Festival","1614 S","1838 E",295,594,-6,"Jack Be Little",260.28723296947,"medium"
"2443-P",7,562.087102382444,"CHOCK","Houston","Texas","Mexico","Local Pumpkin Festival","1321 J","1331 G",327,775,-26,"Jack Be Little",254.958420916085,"medium"
"2665-P",63,572.934507348575,"FWSRM","Houston","New York","Mexico","Regional Pumpkin Festival","1320 J","1784 Z",293,586,-4,"Cinderella",259.878721043022,"medium"
"2598-P",35,561.671131251752,"FQTUK","Nottingham","Florida","UK","National Pumpkin Festival","1907 H","1004 X",275,487,20,"Cinderella",254.769739585063,"medium"
"2180-P",80,562.143044253811,"FQCMQ","Chicago","Florida","USA","Regional Pumpkin Festival","1647 W","1495 C",286,557,6,"Howden",254.983795722101,"medium"
"2622-P",61,564.622929113917,"NWCRW","New York","California","Mexico","Local Pumpkin Festival","1045 Q","1380 C",2,1,1,"Cinderella",256.108652573124,"medium"
